campaign_id,channel,cost,conversions,date
14815,Facebook,3032.78,293,2024-02-14
14816,Instagram,3025.04,142,2024-10-21
14817,Instagram,3022.34,448,2023-11-20
14818,Email,2281.13,181,2024-10-12
14819,Instagram,765.73,487,2024-08-15
14820,Instagram,1184.26,285,2023-07-07
14821,Instagram,3285.22,129,2023-01-12
14822,Email,3988.96,100,2024-03-12
14823,TikTok,4613.83,39,2024-05-21
14824,Email,3591.87,49,2023-08-20
14825,Email,1709.58,336,2024-05-04
14826,Email,4844.69,393,2024-08-08
14827,TikTok,1504.61,194,2023-12-10
14828,Instagram,2367.89,175,2023-05-25
14829,Email,3770.59,29,2023-04-18
14830,Email,4856.16,443,2024-06-11
14831,Google,138.32,71,2024-09-16
14832,Instagram,245.06,246,2024-02-14
14833,Facebook,1551.49,455,2023-09-15
14834,Google,2972.58,479,2024-06-13
14835,Google,2675.57,400,2023-11-16
14836,Facebook,620.15,130,2024-09-24
14837,Instagram,1722.63,474,2024-09-19
14838,Google,3261.71,141,2024-06-20
14839,Google,1200.73,327,2024-03-07
14840,Google,1605.84,20,2023-05-03
14841,Facebook,4509.07,242,2024-11-12
14842,Facebook,1628.47,312,2023-04-24
14843,TikTok,847.66,180,2023-01-11
14844,Instagram,2433.95,198,2023-02-15
14845,Email,2626.48,215,2024-05-14
14846,Google,2915.92,119,2023-09-16
14847,Instagram,2264.53,445,2023-09-15
14848,TikTok,4367.37,229,2024-02-19
14849,Google,4750.38,473,2024-03-24
14850,Instagram,408.67,349,2024-04-10
14851,Google,1753.2,443,2024-03-18
14852,TikTok,3060.33,90,2023-08-11
14853,Instagram,3370.07,299,2024-02-20
14854,TikTok,4259.83,463,2024-07-21
14855,Google,2775.84,158,2023-01-26
14856,Email,3468.43,327,2024-09-07
14857,Facebook,3438.79,262,2024-01-27
14858,Facebook,2765.42,113,2023-05-23
14859,Facebook,4309.35,339,2023-11-01
14860,Email,2726.56,231,2024-06-25
14861,Facebook,889.53,318,2023-12-14
14862,Instagram,348.22,408,2023-10-21
14863,Facebook,1549.16,476,2023-05-11
14864,Instagram,219.15,225,2024-10-22
14865,Instagram,4078.69,44,2024-10-19
14866,TikTok,3193.38,371,2023-09-02
14867,TikTok,4985.02,481,2024-02-29
14868,Instagram,3931.47,60,2023-05-13
14869,Google,1262.49,451,2023-05-15
14870,Facebook,1017.42,485,2023-01-05
14871,Instagram,3769.87,206,2024-04-12
14872,Facebook,3035.33,268,2023-11-22
14873,Facebook,3577.43,363,2023-01-28
14874,Email,3265.02,139,2024-07-20
14875,Instagram,4158.79,240,2023-09-16
14876,TikTok,4349.06,296,2023-06-01
14877,TikTok,595.84,166,2023-01-22
14878,TikTok,3699.02,270,2024-08-18
14879,Email,2546.61,132,2024-10-05
14880,TikTok,1609.91,389,2024-05-25
14881,TikTok,4619.08,191,2023-06-09
14882,TikTok,2493.45,479,2024-11-25
14883,TikTok,1145.32,13,2024-10-29
14884,Facebook,678.4,176,2024-11-14
14885,TikTok,3499.65,34,2023-07-08
14886,Instagram,3235.51,491,2023-01-18
14887,Facebook,443.54,261,2023-09-01
14888,Instagram,2942.66,222,2023-04-02
14889,TikTok,390.95,294,2024-04-23
14890,Facebook,2631.58,247,2024-03-03
14891,Email,3475.68,485,2024-02-25
14892,TikTok,3786.85,34,2023-04-27
14893,Google,2687.92,394,2023-06-01
14894,Facebook,2380.1,320,2023-12-17
14895,Facebook,1364.24,214,2024-04-03
14896,Instagram,1688.16,116,2023-01-27
14897,TikTok,2654.94,158,2023-12-04
14898,Instagram,203.47,315,2023-07-12
14899,Facebook,3759.03,67,2024-05-03
14900,TikTok,1342.74,32,2024-09-20
14901,Instagram,4570.56,340,2023-07-28
14902,Instagram,1524.55,423,2024-01-26
14903,Instagram,1313.44,325,2023-06-01
14904,Email,1470.58,475,2024-11-08
14905,Google,903.15,116,2023-02-10
14906,Instagram,368.73,96,2024-04-27
14907,TikTok,1285.69,375,2024-01-05
14908,TikTok,3234.42,265,2024-06-23
14909,Facebook,3962.4,269,2024-04-21
14910,Facebook,441.0,380,2023-08-18
14911,Facebook,1668.91,53,2024-08-29
14912,Facebook,4413.84,91,2024-06-29
14913,TikTok,1621.22,270,2023-10-22
14914,Google,888.05,239,2024-10-06
14915,Google,3207.82,101,2024-04-29
14916,Facebook,1614.67,254,2023-12-19
14917,Instagram,1584.9,326,2024-06-05
14918,Google,3459.74,80,2023-05-01
14919,Google,4715.64,336,2023-07-30
14920,Instagram,2790.91,460,2024-04-21
14921,TikTok,625.94,216,2024-05-30
14922,Google,2504.21,320,2023-04-08
14923,Google,4189.92,464,2024-07-12
14924,TikTok,1766.34,156,2023-01-13
14925,Google,4239.07,137,2024-10-03
14926,Email,4594.49,397,2024-11-24
14927,Instagram,4976.52,366,2023-11-07
14928,Google,149.84,250,2023-05-12
14929,Email,3832.77,298,2024-09-02
14930,Facebook,648.62,437,2023-02-10
14931,Email,3132.91,376,2023-07-24
14932,Email,4783.27,458,2024-10-21
14933,Facebook,699.01,378,2024-07-20
14934,Instagram,1903.77,1,2023-05-18
14935,Instagram,2044.17,396,2023-05-17
14936,Email,3289.37,85,2024-08-28
14937,Google,4019.0,296,2024-08-24
14938,Instagram,3630.78,64,2023-04-08
14939,TikTok,4858.33,20,2024-10-26
14940,Email,1522.97,201,2024-02-14
14941,Email,4112.4,323,2024-03-01
14942,TikTok,2996.39,68,2024-11-02
14943,TikTok,4306.16,461,2024-06-15
14944,Email,1519.61,191,2024-06-30
14945,TikTok,2428.75,409,2024-11-23
14946,Facebook,136.99,112,2024-06-28
14947,Facebook,3761.07,51,2023-02-02
14948,Instagram,4985.98,154,2024-02-17
14949,Instagram,955.58,326,2023-05-25
14950,TikTok,63.13,410,2023-07-27
14951,Email,2618.47,403,2023-03-16
14952,Email,1372.94,362,2023-05-11
14953,Instagram,2703.72,191,2024-10-11
14954,Email,4969.24,380,2023-04-09
14955,Email,2697.55,300,2023-02-26
14956,Facebook,4976.58,457,2024-10-17
14957,TikTok,4357.27,389,2024-11-07
14958,Email,514.54,83,2024-06-04
14959,TikTok,3199.72,280,2023-07-02
14960,Facebook,1934.04,138,2023-09-21
14961,TikTok,1043.16,78,2024-04-13
14962,TikTok,2361.47,136,2024-08-23
14963,Google,4094.8,472,2023-09-30
14964,Instagram,1187.7,130,2023-02-20
14965,Google,2288.94,205,2024-01-21
14966,Email,1234.1,372,2024-10-30
14967,Instagram,446.22,289,2024-07-20
14968,Facebook,1294.04,75,2024-04-23
14969,Facebook,248.04,101,2023-03-28
14970,Facebook,3137.98,192,2024-06-07
14971,Facebook,2633.05,374,2023-04-22
14972,Instagram,337.78,147,2024-05-17
14973,Email,2332.77,124,2024-04-17
14974,Email,3342.07,352,2023-11-08
14975,TikTok,84.2,281,2023-08-04
14976,Facebook,2218.92,198,2023-11-28
14977,TikTok,2483.97,73,2023-01-21
14978,Email,3643.7,92,2024-10-24
14979,Instagram,3668.4,71,2024-01-05
14980,TikTok,4310.68,167,2024-02-02
14981,Instagram,4268.9,406,2023-12-22
14982,Google,2398.83,70,2023-12-22
14983,Facebook,2403.8,49,2023-09-05
14984,Instagram,4104.52,144,2024-07-31
14985,TikTok,2208.09,393,2024-07-15
14986,Facebook,4823.64,169,2024-01-03
14987,TikTok,2039.59,372,2023-06-29
14988,Google,1455.4,393,2024-03-01
14989,Facebook,2607.19,71,2023-08-23
14990,Google,3285.68,310,2024-09-16
14991,Instagram,4764.9,263,2024-09-11
14992,Google,4787.36,287,2023-03-15
14993,Facebook,1038.52,78,2024-09-17
14994,TikTok,3837.94,205,2024-08-13
14995,Instagram,1215.05,167,2023-12-24
14996,Email,925.11,478,2024-11-09
14997,TikTok,1463.54,435,2023-01-14
14998,Facebook,4417.3,406,2024-03-13
14999,Email,2391.49,275,2023-07-23
15000,TikTok,3409.5,316,2023-09-05
15001,Instagram,4281.12,476,2023-04-14
15002,Facebook,930.35,107,2023-06-18
15003,Facebook,282.73,248,2024-07-12
15004,Instagram,3031.43,469,2024-01-25
15005,TikTok,944.95,268,2023-08-10
15006,Google,2299.0,279,2023-06-19
15007,Instagram,3289.07,282,2024-02-25
15008,TikTok,4784.14,414,2024-10-16
15009,Email,4926.91,289,2024-07-27
15010,Facebook,4660.5,221,2023-01-23
15011,Instagram,3722.97,316,2024-02-08
15012,Google,1794.02,208,2023-12-18
15013,TikTok,1623.17,420,2024-02-10
15014,Google,203.69,34,2023-10-03
15015,TikTok,3025.37,468,2023-03-30
15016,Email,3387.85,436,2024-07-30
15017,Instagram,4682.06,39,2023-10-25
15018,Email,2655.88,458,2023-10-05
15019,Email,1258.56,476,2023-10-27
15020,Google,1816.01,241,2024-11-02
15021,Facebook,316.26,30,2023-10-12
15022,Google,732.23,185,2023-06-08
15023,Google,3894.14,199,2024-04-10
15024,Instagram,3698.65,421,2023-08-13
15025,Email,4616.4,408,2023-03-03
15026,TikTok,3284.59,423,2024-01-24
15027,Instagram,4297.56,464,2023-09-21
15028,Facebook,4035.34,39,2023-11-04
15029,TikTok,925.41,189,2024-08-04
15030,Google,753.07,289,2024-09-21
15031,Facebook,2522.4,8,2023-01-12
15032,Email,737.92,52,2024-03-04
15033,TikTok,1327.83,335,2024-10-09
15034,Email,4375.16,380,2023-07-16
15035,Email,1783.01,35,2023-01-27
15036,Facebook,3742.92,45,2024-01-24
15037,Google,1479.81,269,2023-03-07
15038,Instagram,3335.75,433,2023-02-10
15039,Google,3937.08,332,2023-08-25
15040,Facebook,116.29,177,2024-07-06
15041,Facebook,3376.47,98,2023-04-13
15042,TikTok,207.13,70,2023-09-12
15043,TikTok,1318.85,303,2024-06-07
15044,Google,3912.4,123,2024-11-13
15045,Instagram,4529.52,341,2023-07-27
15046,TikTok,1061.09,15,2023-06-04
15047,Google,92.76,304,2024-05-30
15048,Facebook,908.56,274,2023-10-06
15049,Email,2604.36,182,2024-02-10
15050,Facebook,2176.98,117,2023-05-07
15051,Instagram,1095.69,385,2023-09-17
15052,Google,3051.06,155,2023-05-04
15053,Instagram,2327.27,442,2023-08-18
15054,Google,1078.1,58,2023-01-17
15055,Email,1020.5,132,2023-02-27
15056,Instagram,170.09,295,2024-06-29
15057,TikTok,4525.08,29,2023-12-07
15058,Email,1972.99,116,2024-02-07
15059,Facebook,3080.7,431,2023-05-25
15060,TikTok,3898.07,190,2024-08-16
15061,Facebook,1495.02,417,2023-08-23
15062,Google,2993.44,443,2023-01-22
15063,Facebook,3132.76,82,2024-01-27
15064,Facebook,494.79,376,2023-04-17
15065,Facebook,3284.6,176,2024-04-23
15066,Facebook,4527.02,466,2023-04-01
15067,Instagram,1238.98,413,2024-11-29
15068,Instagram,2191.01,118,2024-01-16
15069,TikTok,3897.47,373,2023-11-01
15070,TikTok,1316.32,481,2024-06-18
15071,Google,3513.87,167,2023-01-10
15072,Facebook,4370.8,260,2024-01-17
15073,Google,4313.54,42,2023-08-10
15074,Facebook,1486.85,145,2024-02-22
15075,Instagram,3093.98,172,2023-05-10
15076,Facebook,1431.2,58,2023-12-23
15077,Facebook,2432.05,128,2023-10-16
15078,Instagram,4860.14,37,2023-04-25
15079,Instagram,2751.78,402,2024-05-20
15080,Facebook,1358.13,83,2023-12-07
15081,Facebook,1263.1,22,2023-05-26
15082,Facebook,3906.61,295,2024-04-25
15083,Email,779.44,210,2024-09-07
15084,Instagram,3130.87,494,2023-10-29
15085,Google,1232.73,472,2023-09-18
15086,TikTok,3346.25,63,2024-06-15
15087,Facebook,3275.04,84,2023-08-24
15088,Google,707.59,452,2023-12-22
15089,Email,3382.49,155,2024-03-28
15090,Facebook,3334.78,20,2023-04-02
15091,Facebook,2080.23,417,2023-11-27
15092,Instagram,498.79,295,2023-02-23
15093,Google,3949.6,68,2023-05-15
15094,Instagram,4540.16,141,2023-12-11
15095,Google,2909.98,223,2024-06-27
15096,TikTok,3186.4,348,2023-07-29
15097,Facebook,3389.47,336,2023-01-01
15098,TikTok,191.38,50,2024-02-17
15099,Instagram,403.66,257,2024-09-23
15100,TikTok,888.17,113,2023-07-19
15101,Instagram,553.19,181,2024-08-03
15102,Instagram,3862.15,244,2024-02-29
15103,Google,4030.58,72,2024-08-21
15104,Email,2385.1,159,2023-07-21
15105,Instagram,3390.93,348,2024-06-11
15106,Google,1060.14,85,2024-03-18
15107,Email,4097.01,123,2023-08-07
15108,TikTok,1003.92,138,2024-11-01
15109,Instagram,139.19,350,2024-06-23
15110,Instagram,4178.95,238,2023-08-21
15111,Instagram,3429.81,90,2024-10-04
15112,Instagram,2362.9,71,2023-11-04
15113,TikTok,2899.14,408,2023-08-29
15114,Google,2839.47,85,2023-07-17
15115,Instagram,818.96,431,2024-03-20
15116,Email,4271.42,342,2024-08-11
15117,Google,1985.15,385,2023-12-07
15118,Facebook,4334.44,405,2023-08-19
15119,TikTok,4977.99,465,2024-07-06
15120,Google,3407.34,418,2023-05-10
15121,Email,3523.82,288,2023-11-24
15122,Google,238.92,168,2023-06-07
15123,Facebook,2694.85,331,2024-02-06
15124,Google,4395.89,369,2023-10-07
15125,Email,3436.53,12,2024-09-06
15126,Email,4366.47,442,2024-11-12
15127,Instagram,1359.24,143,2024-05-17
15128,Facebook,1302.8,258,2024-04-01
15129,TikTok,2251.84,60,2023-02-16
15130,Google,1021.31,171,2023-01-13
15131,TikTok,2652.51,225,2024-03-25
15132,Instagram,1306.25,44,2024-04-06
15133,TikTok,1834.76,461,2023-02-28
15134,Email,4200.89,258,2024-08-25
15135,Instagram,526.77,122,2024-05-09
15136,Instagram,4820.16,225,2024-10-03
15137,Facebook,1141.85,463,2024-08-14
15138,Instagram,4237.77,340,2024-03-30
15139,Instagram,3998.67,405,2023-09-11
15140,Instagram,3049.22,0,2023-09-14
15141,TikTok,2394.66,43,2024-08-30
15142,Instagram,3463.01,206,2024-02-03
15143,Instagram,1710.32,306,2023-06-11
15144,Instagram,1699.92,206,2024-02-11
15145,Instagram,3988.82,89,2024-08-26
15146,Instagram,418.69,191,2023-11-20
15147,Instagram,2117.77,260,2024-02-09
15148,Facebook,761.87,403,2024-05-02
15149,TikTok,3766.49,195,2024-09-18
15150,TikTok,1022.72,209,2024-05-26
15151,Facebook,613.65,454,2024-10-06
15152,TikTok,3455.38,193,2023-07-12
15153,TikTok,3817.91,294,2023-01-27
15154,Instagram,3480.84,245,2024-11-11
15155,Facebook,1310.54,146,2023-10-07
15156,TikTok,1125.64,478,2023-03-22
15157,Facebook,2899.81,37,2023-07-21
15158,Facebook,3650.64,347,2024-01-31
15159,Email,4112.75,451,2024-10-08
15160,Google,2464.26,352,2024-06-10
15161,Email,1477.6,476,2024-01-16
15162,Email,4215.04,331,2023-01-09
15163,Email,4967.17,493,2023-03-24
15164,Facebook,3258.99,150,2023-03-16
15165,Instagram,1994.53,168,2023-09-13
15166,TikTok,4224.45,419,2023-06-05
15167,Instagram,4968.4,350,2024-03-18
15168,TikTok,125.2,63,2023-03-26
15169,Google,4240.07,427,2024-02-29
15170,Facebook,3763.6,141,2024-06-26
15171,Google,4337.42,93,2024-04-12
15172,Facebook,4386.73,404,2023-02-17
15173,TikTok,3383.38,424,2024-07-07
15174,Email,229.28,474,2023-08-27
15175,Google,4633.22,323,2023-12-30
15176,Facebook,3887.03,357,2024-11-23
15177,Email,1948.1,224,2023-05-12
15178,Google,2558.62,242,2024-05-09
15179,Email,2240.76,473,2024-09-29
15180,TikTok,533.71,355,2024-09-28
15181,Email,4260.37,190,2024-03-07
15182,TikTok,2422.41,456,2024-08-07
15183,Instagram,4603.77,178,2023-03-15
15184,Facebook,1293.75,163,2024-04-02
15185,Google,4755.8,163,2023-06-24
15186,Email,301.84,479,2023-04-22
15187,Google,4034.72,89,2024-08-26
15188,Google,4984.47,249,2023-01-26
15189,Email,4087.84,359,2024-05-18
15190,Google,4386.76,65,2023-09-10
15191,TikTok,194.0,224,2023-05-25
15192,Google,2906.24,18,2024-11-24
15193,Email,2541.11,445,2023-06-08
15194,Facebook,3713.95,237,2023-05-15
15195,TikTok,3034.25,439,2023-09-26
15196,TikTok,3073.04,289,2024-04-16
15197,Email,226.74,186,2024-06-21
15198,Instagram,4716.55,247,2024-06-25
15199,Facebook,2817.68,440,2024-09-26
15200,TikTok,2276.89,184,2024-09-23
15201,Facebook,2620.12,134,2023-07-30
15202,Facebook,4301.43,461,2023-04-11
15203,Email,1097.79,59,2023-07-17
15204,Email,916.51,37,2023-08-25
15205,Google,3746.33,285,2024-03-13
15206,TikTok,3107.5,140,2024-07-10
15207,Facebook,3442.48,476,2023-07-13
15208,Instagram,584.51,93,2024-05-09
15209,TikTok,2331.06,406,2024-07-07
15210,Email,2968.87,246,2024-08-17
15211,Instagram,3049.17,292,2024-10-29
15212,Email,629.69,481,2023-12-23
15213,Google,339.46,207,2023-07-09
15214,Email,4497.71,188,2023-12-18
15215,Instagram,453.55,420,2024-09-19
15216,Email,3109.82,451,2024-03-27
15217,Instagram,4962.91,324,2024-09-25
15218,Google,1514.5,302,2023-08-03
15219,Facebook,4382.65,447,2023-05-06
15220,Email,798.8,380,2024-06-23
15221,Facebook,580.75,312,2023-08-05
15222,Email,4107.37,177,2024-08-20
15223,TikTok,1548.88,357,2023-09-14
15224,Facebook,1532.76,143,2024-02-08
15225,Email,345.1,183,2024-09-15
15226,Facebook,55.77,387,2023-02-13
15227,Google,2806.61,226,2023-04-18
15228,Email,3489.74,193,2023-10-08
15229,Instagram,3352.97,264,2023-07-19
15230,Facebook,3984.94,86,2024-02-05
15231,TikTok,4596.53,21,2023-12-23
15232,Google,1199.55,114,2024-05-10
15233,Instagram,1182.13,145,2024-04-07
15234,TikTok,3831.83,211,2023-08-15
15235,Google,2810.07,337,2024-02-28
15236,Email,290.23,432,2024-06-25
15237,Google,4751.97,156,2024-09-15
15238,Google,1312.85,448,2023-06-28
15239,Email,3179.57,411,2024-09-01
15240,TikTok,1458.54,146,2023-01-30
15241,Email,2580.43,382,2023-06-25
15242,Instagram,2543.2,93,2024-08-22
15243,TikTok,3708.86,444,2024-09-24
15244,Instagram,3405.17,47,2023-08-16
15245,Instagram,4852.41,211,2024-04-02
15246,Google,3422.84,181,2023-11-08
15247,Facebook,900.85,469,2024-11-16
15248,Facebook,2093.35,281,2023-05-20
15249,Email,4372.78,50,2023-02-10
15250,Google,760.14,386,2024-04-22
15251,Google,4486.64,416,2024-02-01
15252,TikTok,2919.44,271,2024-05-10
15253,Email,1722.19,156,2023-01-26
15254,Instagram,1008.93,199,2023-10-17
15255,Email,3934.88,381,2024-09-09
15256,Google,1891.51,318,2024-02-26
15257,Email,4940.08,164,2024-03-22
15258,Email,2184.17,485,2024-04-15
15259,Instagram,1777.06,267,2024-03-13
15260,Email,833.74,98,2023-07-03
15261,Facebook,2869.67,262,2024-07-28
15262,Facebook,2217.59,420,2023-11-24
15263,Email,2803.89,437,2024-11-11
15264,Google,1963.89,321,2024-02-24
15265,Facebook,2144.95,357,2024-09-07
15266,Google,668.79,348,2024-05-19
15267,Instagram,3511.74,313,2023-02-17
15268,Facebook,2090.08,134,2024-09-03
15269,Instagram,592.96,296,2024-10-06
15270,TikTok,4139.89,330,2024-11-03
15271,Facebook,1409.56,29,2024-01-18
15272,Email,4898.25,321,2024-06-14
15273,Instagram,4385.88,456,2024-09-28
15274,Email,3650.16,142,2023-01-17
15275,Google,2464.28,264,2024-11-27
15276,Facebook,1377.29,225,2024-02-12
15277,Google,1068.02,200,2023-09-18
15278,TikTok,2727.4,172,2023-07-03
15279,Google,2804.02,78,2024-04-12
15280,Email,832.64,450,2023-11-09
15281,Google,343.5,99,2024-08-29
15282,Google,1932.95,56,2024-02-23
15283,Facebook,1214.87,382,2023-06-09
15284,TikTok,4585.57,388,2023-10-03
15285,Google,1233.31,370,2024-10-15
15286,Instagram,147.33,263,2024-08-30
15287,Instagram,2304.64,106,2023-09-05
15288,Email,3270.53,236,2023-02-14
15289,Email,3974.12,379,2023-11-21
15290,Email,4953.52,422,2023-11-02
15291,Facebook,3103.53,124,2023-04-24
15292,Instagram,2916.22,462,2023-06-14
15293,Google,59.43,349,2024-08-29
15294,TikTok,4267.71,233,2024-02-26
15295,Instagram,990.49,372,2024-10-25
15296,Facebook,2452.54,112,2023-05-19
15297,Email,3729.4,117,2023-11-17
15298,TikTok,2104.06,142,2024-03-23
15299,TikTok,3249.86,204,2023-05-29
15300,TikTok,2978.13,194,2024-07-18
15301,Email,4788.33,134,2024-10-19
15302,Email,2384.09,451,2023-06-19
15303,TikTok,2641.64,260,2023-11-14
15304,Instagram,2758.27,448,2024-02-02
15305,Email,577.49,322,2023-12-11
15306,Email,2453.39,454,2024-05-07
15307,Facebook,2373.5,140,2023-10-06
15308,TikTok,3056.82,378,2023-07-02
15309,TikTok,2780.87,464,2024-11-12
15310,Facebook,1562.53,356,2024-11-10
15311,Email,4956.54,263,2023-10-02
15312,Google,1819.55,472,2023-02-19
15313,Google,3831.11,373,2023-09-29
15314,Email,3661.88,81,2023-02-08
15315,TikTok,4408.76,415,2024-07-25
15316,Google,2172.28,291,2024-11-18
15317,Facebook,3377.45,37,2024-02-10
15318,TikTok,828.98,49,2023-02-20
15319,TikTok,2032.75,37,2023-09-21
15320,Google,1724.48,188,2024-08-06
15321,Email,4986.68,487,2023-01-17
15322,Facebook,1634.19,63,2023-02-21
15323,Facebook,4418.84,27,2023-01-27
15324,Instagram,1848.86,19,2023-02-03
15325,Instagram,3267.61,94,2023-05-04
15326,Facebook,2225.49,410,2024-07-21
15327,TikTok,1678.25,170,2023-11-01
15328,TikTok,2850.38,307,2024-03-28
15329,Google,1517.78,178,2023-07-21
15330,Email,1792.57,493,2024-08-18
15331,Email,4754.29,62,2023-01-14
15332,Google,360.84,185,2024-02-09
15333,Google,2131.77,287,2024-06-07
15334,Google,2039.94,414,2023-04-18
15335,Instagram,4019.73,148,2024-07-31
15336,Instagram,1841.12,197,2024-09-11
15337,Email,1261.97,54,2023-05-22
15338,TikTok,2302.62,86,2024-06-27
15339,Google,2850.93,161,2024-11-02
15340,Facebook,4336.51,438,2024-08-16
15341,Google,2805.16,134,2024-09-22
15342,Google,1644.47,47,2023-03-24
15343,Email,308.45,355,2024-09-09
15344,Instagram,486.72,399,2023-05-10
15345,Instagram,4087.23,133,2024-07-18
15346,Google,115.82,61,2024-08-11
15347,Instagram,4231.76,498,2024-11-18
15348,TikTok,1808.37,360,2023-12-22
15349,Instagram,2919.08,272,2023-04-05
15350,Email,3199.72,154,2023-09-12
15351,Email,1020.26,344,2024-08-20
15352,TikTok,2218.0,18,2024-05-18
15353,TikTok,4195.54,189,2023-02-11
15354,Email,4394.97,413,2023-03-12
15355,Instagram,4112.9,147,2023-06-04
15356,Google,50.54,57,2023-12-03
15357,Google,1193.92,352,2023-12-07
15358,Email,4756.53,245,2023-08-29
15359,Instagram,1314.91,105,2023-12-25
15360,Google,710.71,68,2023-06-06
15361,Instagram,4968.63,468,2024-03-07
15362,Email,1613.03,464,2023-09-01
15363,Google,3324.16,497,2023-02-09
15364,Google,3807.29,350,2024-01-31
15365,Instagram,3615.07,276,2023-06-18
15366,Google,1468.89,387,2023-01-19
15367,TikTok,1831.14,437,2024-11-01
15368,Google,4663.96,149,2024-08-05
15369,Instagram,3212.35,20,2023-08-06
15370,Google,3450.06,229,2023-04-20
15371,TikTok,4943.72,94,2023-05-02
15372,Google,3859.03,192,2024-02-15
15373,Email,3969.77,321,2023-12-19
15374,Facebook,2550.7,183,2024-01-04
15375,Google,4226.44,142,2024-07-21
15376,Google,1122.18,254,2024-07-18
15377,Email,3845.15,315,2024-04-20
15378,Email,3150.22,489,2024-04-06
15379,Facebook,502.8,143,2024-01-27
15380,Instagram,511.94,245,2023-07-09
15381,Facebook,860.38,185,2023-05-21
15382,TikTok,1802.33,354,2023-01-04
15383,TikTok,3691.75,392,2024-06-28
15384,Email,3645.36,175,2023-11-19
15385,Email,3243.34,413,2023-05-22
15386,Google,1764.11,435,2024-09-05
15387,Email,1281.46,349,2024-06-24
15388,TikTok,4427.67,305,2023-09-27
15389,Google,285.35,336,2023-12-03
15390,Facebook,3376.96,285,2024-10-01
15391,Facebook,1279.01,54,2023-08-06
15392,Google,1757.15,174,2023-11-15
15393,Email,728.67,217,2023-03-18
15394,Instagram,3289.33,215,2023-07-30
15395,Google,2746.93,18,2023-06-13
15396,TikTok,1551.18,232,2023-07-03
15397,Email,1632.89,441,2024-03-01
15398,Google,2111.95,179,2023-01-11
15399,Google,4405.08,277,2023-04-03
15400,Google,923.96,295,2024-05-29
15401,Email,3858.19,277,2023-01-13
15402,Instagram,1921.66,484,2024-10-10
15403,Instagram,485.92,78,2023-04-01
15404,Google,2312.52,425,2023-05-04
15405,Facebook,2320.07,207,2023-02-17
15406,Facebook,4897.63,143,2023-03-01
15407,Facebook,1294.12,33,2023-12-08
15408,TikTok,1951.1,33,2023-03-17
15409,Google,4631.67,245,2023-07-05
15410,Facebook,4409.97,225,2024-06-24
15411,Instagram,1138.47,65,2023-08-21
15412,Instagram,1396.96,48,2023-05-12
15413,Google,4974.51,359,2024-01-08
15414,Instagram,1970.77,327,2023-04-03
15415,Instagram,819.44,305,2023-12-05
15416,Email,3625.39,191,2023-10-25
15417,Facebook,3788.79,17,2023-11-01
15418,Google,1940.21,251,2023-08-24
15419,Facebook,2266.54,80,2024-06-18
15420,Facebook,458.78,92,2023-11-04
15421,Email,2119.7,240,2023-06-03
15422,Google,2534.62,301,2023-03-22
15423,Instagram,2888.43,472,2024-11-03
15424,Facebook,4051.44,90,2023-06-27
15425,Instagram,664.17,348,2024-04-21
15426,Google,2405.3,276,2023-08-20
15427,TikTok,3874.74,189,2023-12-17
15428,TikTok,985.02,121,2024-09-19
15429,TikTok,1896.58,117,2023-10-30
15430,Instagram,4674.89,415,2024-09-29
15431,Instagram,2122.46,369,2024-08-11
15432,TikTok,2966.0,214,2024-10-06
15433,TikTok,3421.85,250,2024-11-18
15434,Google,3142.34,69,2024-02-29
15435,Email,2407.62,398,2023-07-01
15436,Facebook,2728.53,82,2023-11-21
15437,Google,1283.13,422,2024-04-12
15438,TikTok,1818.38,239,2024-11-12
15439,TikTok,4537.42,166,2024-03-18
15440,TikTok,3653.17,414,2024-08-02
15441,Google,3748.12,231,2024-10-22
15442,Google,3245.36,14,2024-08-06
15443,TikTok,2915.69,208,2023-11-15
15444,TikTok,2589.3,477,2023-03-13
15445,Google,780.16,236,2023-08-28
15446,Facebook,2488.04,481,2024-10-05
15447,Google,4238.41,242,2024-05-29
15448,Facebook,2863.82,163,2024-10-30
15449,Facebook,2403.05,240,2024-02-04
15450,Instagram,4652.85,272,2023-02-22
15451,Google,4941.37,499,2023-10-24
15452,TikTok,3769.6,379,2023-02-22
15453,Email,1258.53,186,2023-08-14
15454,Google,486.03,329,2023-06-11
15455,TikTok,4166.94,93,2024-07-19
15456,Instagram,790.33,24,2024-08-02
15457,Google,654.58,185,2024-01-19
15458,Email,2107.17,259,2023-02-12
15459,Facebook,4999.41,40,2023-02-11
15460,Facebook,3740.84,429,2023-09-05
15461,Instagram,3197.81,74,2024-08-19
15462,Facebook,2498.43,335,2023-10-17
15463,Google,616.35,57,2023-04-26
15464,Instagram,3122.56,398,2023-09-14
15465,Instagram,3504.06,382,2024-08-04
15466,TikTok,4843.72,110,2023-10-10
15467,Google,4509.14,457,2024-08-10
15468,Google,3790.45,487,2024-02-13
15469,Email,1407.91,199,2023-11-17
15470,TikTok,426.51,41,2024-01-03
15471,Instagram,361.14,423,2023-06-14
15472,Instagram,3148.04,164,2023-07-17
15473,Google,4896.68,84,2023-03-10
15474,Facebook,2786.39,362,2023-09-21
15475,TikTok,2364.94,118,2024-08-15
15476,Instagram,4703.28,323,2024-06-08
15477,Email,1968.87,186,2023-03-07
15478,Google,3301.58,275,2024-05-04
