inventory_id,product_id,stock_level,warehouse,date
45306,103,354,WH_A,2024-08-11
45307,335,942,WH_B,2023-11-19
45308,30,286,WH_C,2024-07-28
45309,80,83,WH_B,2024-07-18
45310,303,289,WH_B,2023-11-11
45311,318,128,WH_B,2024-09-18
45312,359,242,WH_B,2024-09-11
45313,164,368,WH_A,2024-04-02
45314,415,297,WH_B,2024-08-05
45315,136,113,WH_C,2024-04-04
45316,360,900,WH_B,2023-06-11
45317,44,605,WH_A,2023-10-13
45318,183,112,WH_B,2024-04-30
45319,317,415,WH_B,2024-04-01
45320,266,86,WH_C,2023-12-02
45321,429,930,WH_A,2023-07-08
45322,496,974,WH_B,2024-06-13
45323,7,719,WH_A,2023-12-19
45324,116,79,WH_B,2023-10-06
45325,19,903,WH_B,2023-04-09
45326,305,660,WH_A,2024-06-21
45327,2,109,WH_A,2023-03-17
45328,22,938,WH_B,2024-10-31
45329,442,970,WH_A,2024-01-26
45330,221,395,WH_B,2024-05-24
45331,142,955,WH_C,2023-09-13
45332,243,74,WH_C,2024-01-16
45333,499,756,WH_A,2023-01-26
45334,170,842,WH_A,2023-01-20
45335,211,338,WH_A,2024-07-17
45336,299,541,WH_A,2023-09-27
45337,340,43,WH_C,2024-06-28
45338,356,410,WH_B,2023-06-01
45339,474,852,WH_C,2024-04-18
45340,81,711,WH_B,2023-02-09
45341,128,977,WH_B,2024-08-18
45342,260,156,WH_C,2024-08-05
45343,262,284,WH_A,2023-07-27
45344,152,71,WH_C,2024-07-27
45345,63,139,WH_B,2024-04-24
45346,336,131,WH_C,2024-09-25
45347,472,454,WH_C,2023-08-15
45348,290,758,WH_B,2024-10-30
45349,190,510,WH_A,2023-07-01
45350,199,492,WH_B,2024-10-29
45351,426,729,WH_C,2024-09-11
45352,356,763,WH_B,2024-05-12
45353,88,756,WH_B,2024-08-19
45354,170,268,WH_A,2023-08-03
45355,91,369,WH_C,2024-04-26
45356,190,765,WH_C,2024-11-13
45357,420,415,WH_C,2024-10-09
45358,260,721,WH_A,2023-12-20
45359,37,469,WH_B,2023-08-20
45360,179,56,WH_B,2024-01-07
45361,407,250,WH_B,2024-09-22
45362,307,644,WH_A,2023-07-09
45363,351,345,WH_A,2023-07-25
45364,163,77,WH_B,2023-11-25
45365,177,408,WH_A,2023-12-25
45366,334,265,WH_A,2023-12-20
45367,158,643,WH_A,2024-06-16
45368,29,123,WH_B,2024-07-08
45369,37,365,WH_C,2023-06-05
45370,486,353,WH_C,2023-10-17
45371,186,764,WH_C,2023-11-05
45372,105,620,WH_B,2023-07-28
45373,444,572,WH_C,2024-04-08
45374,459,272,WH_A,2023-09-26
45375,209,753,WH_A,2023-09-27
45376,275,857,WH_A,2024-08-18
45377,458,310,WH_A,2023-09-13
45378,487,16,WH_B,2024-09-08
45379,455,580,WH_C,2023-04-16
45380,26,9,WH_B,2023-08-24
45381,128,779,WH_A,2023-09-12
45382,84,565,WH_A,2023-07-24
45383,348,908,WH_B,2024-08-26
45384,340,444,WH_C,2023-10-01
45385,323,6,WH_B,2024-04-15
45386,337,0,WH_A,2024-10-07
45387,318,36,WH_C,2024-07-13
45388,177,537,WH_C,2023-09-18
45389,189,589,WH_A,2024-01-01
45390,460,803,WH_C,2024-03-19
45391,128,941,WH_C,2023-01-29
45392,264,513,WH_C,2023-10-03
45393,49,650,WH_A,2023-03-28
45394,34,122,WH_C,2023-01-18
45395,37,262,WH_A,2024-09-27
45396,292,792,WH_C,2023-02-05
45397,308,215,WH_C,2024-06-22
45398,453,483,WH_C,2023-07-25
45399,275,586,WH_A,2024-06-21
45400,109,416,WH_C,2023-07-09
45401,301,686,WH_A,2023-10-09
45402,54,207,WH_B,2023-09-16
45403,339,280,WH_C,2023-10-01
45404,40,415,WH_B,2023-12-26
45405,278,803,WH_A,2023-09-26
45406,433,248,WH_C,2023-07-20
45407,223,118,WH_B,2023-03-11
45408,96,359,WH_A,2023-12-20
45409,31,579,WH_A,2023-05-13
45410,262,613,WH_C,2023-06-22
45411,17,384,WH_C,2023-01-03
45412,400,428,WH_C,2023-11-23
45413,304,867,WH_C,2024-04-01
45414,430,401,WH_A,2024-08-03
45415,337,970,WH_C,2024-10-19
45416,478,53,WH_C,2024-08-12
45417,437,665,WH_C,2023-02-15
45418,83,163,WH_C,2024-10-14
45419,126,283,WH_A,2023-06-27
45420,458,479,WH_B,2023-04-07
45421,486,553,WH_C,2024-07-12
45422,422,491,WH_A,2023-07-09
45423,299,66,WH_C,2023-09-17
45424,482,84,WH_C,2023-08-02
45425,482,507,WH_B,2023-06-08
45426,105,554,WH_C,2024-07-23
45427,87,811,WH_C,2024-11-25
45428,389,417,WH_B,2024-03-12
45429,387,869,WH_A,2023-08-15
45430,373,271,WH_C,2023-07-23
45431,207,834,WH_C,2023-07-16
45432,207,605,WH_C,2024-03-04
45433,471,531,WH_B,2023-09-03
45434,336,856,WH_A,2024-06-10
45435,441,735,WH_A,2023-06-01
45436,345,555,WH_C,2023-06-24
45437,419,785,WH_B,2023-12-03
45438,366,147,WH_C,2024-04-29
45439,75,265,WH_A,2024-10-26
45440,42,276,WH_C,2023-11-30
45441,157,819,WH_B,2024-06-28
45442,343,856,WH_A,2024-05-04
45443,133,225,WH_B,2024-06-23
45444,499,45,WH_A,2024-01-18
45445,319,27,WH_A,2024-11-20
45446,406,184,WH_B,2024-11-03
45447,322,1,WH_A,2024-05-27
45448,130,345,WH_A,2023-03-13
45449,136,513,WH_B,2024-11-21
45450,367,64,WH_A,2024-06-30
45451,164,742,WH_A,2023-02-21
45452,244,155,WH_C,2024-01-18
45453,410,332,WH_B,2023-04-13
45454,493,313,WH_C,2024-06-22
45455,477,819,WH_B,2024-05-27
45456,38,644,WH_C,2023-01-11
45457,441,33,WH_C,2023-07-27
45458,473,969,WH_C,2024-05-31
45459,477,719,WH_C,2024-05-28
45460,11,396,WH_C,2023-11-20
45461,285,439,WH_A,2023-11-24
45462,334,503,WH_C,2024-01-17
45463,6,148,WH_C,2023-09-11
45464,322,759,WH_B,2024-02-25
45465,166,256,WH_C,2023-10-12
45466,83,306,WH_B,2024-11-13
45467,267,35,WH_A,2023-12-04
45468,256,616,WH_C,2024-08-20
45469,70,863,WH_B,2023-06-26
45470,73,846,WH_A,2024-07-18
45471,230,152,WH_A,2024-02-07
45472,166,221,WH_A,2024-10-10
45473,202,518,WH_B,2023-03-29
45474,191,426,WH_B,2023-10-13
45475,237,107,WH_B,2023-01-07
45476,201,241,WH_A,2024-01-04
45477,458,869,WH_A,2024-03-25
45478,107,623,WH_C,2023-12-16
45479,212,421,WH_A,2023-07-30
45480,322,18,WH_A,2023-06-02
45481,236,201,WH_A,2023-05-02
45482,461,497,WH_C,2023-01-24
45483,436,618,WH_C,2024-09-06
45484,286,623,WH_B,2024-01-14
45485,386,720,WH_A,2023-04-29
45486,97,209,WH_A,2023-06-16
45487,221,886,WH_B,2023-03-10
45488,211,72,WH_A,2023-08-30
45489,300,504,WH_C,2024-11-07
45490,165,975,WH_B,2024-06-11
45491,319,915,WH_C,2023-12-02
45492,448,845,WH_B,2023-01-09
45493,414,959,WH_A,2023-11-05
45494,67,372,WH_B,2023-05-20
45495,279,364,WH_A,2024-05-17
45496,147,781,WH_B,2023-02-21
45497,206,614,WH_C,2023-12-22
45498,227,205,WH_C,2023-05-23
45499,310,288,WH_B,2024-09-28
45500,330,288,WH_C,2024-02-16
45501,252,400,WH_A,2024-03-10
45502,456,735,WH_A,2024-11-22
45503,32,94,WH_B,2024-02-20
45504,449,37,WH_A,2024-07-16
45505,155,954,WH_A,2023-11-18
45506,482,182,WH_A,2023-02-02
45507,461,81,WH_A,2024-01-10
45508,161,57,WH_A,2024-04-13
45509,461,581,WH_C,2023-06-28
45510,48,438,WH_C,2024-07-17
45511,46,800,WH_C,2023-03-01
45512,483,586,WH_A,2023-07-16
45513,144,296,WH_B,2023-10-31
45514,294,630,WH_C,2024-02-19
45515,427,913,WH_C,2024-04-28
45516,353,146,WH_A,2023-05-29
45517,210,709,WH_C,2023-08-09
45518,450,330,WH_C,2024-11-29
45519,355,195,WH_C,2023-04-04
45520,472,363,WH_A,2024-10-23
45521,26,843,WH_B,2024-10-24
45522,319,161,WH_B,2023-05-27
45523,111,795,WH_C,2024-02-02
45524,185,558,WH_B,2024-04-09
45525,457,908,WH_C,2023-09-22
45526,153,550,WH_C,2024-09-24
45527,480,5,WH_B,2024-06-25
45528,319,530,WH_A,2023-12-29
45529,404,687,WH_C,2024-02-18
45530,282,532,WH_A,2024-03-17
45531,62,573,WH_A,2023-01-02
45532,418,486,WH_A,2023-10-24
45533,35,18,WH_A,2024-08-28
45534,330,5,WH_C,2024-05-21
45535,85,218,WH_C,2023-10-19
45536,358,123,WH_A,2024-03-17
45537,161,439,WH_C,2024-04-29
45538,132,974,WH_A,2024-02-18
45539,232,975,WH_A,2023-10-27
45540,2,155,WH_A,2023-10-19
45541,106,790,WH_C,2023-11-26
45542,187,28,WH_C,2023-04-13
45543,464,685,WH_A,2024-03-21
45544,431,865,WH_A,2023-09-04
45545,343,465,WH_B,2023-12-27
45546,36,172,WH_C,2023-03-28
45547,114,546,WH_C,2023-11-27
45548,398,921,WH_A,2024-08-21
45549,43,357,WH_A,2023-01-31
45550,448,687,WH_B,2023-07-13
45551,367,599,WH_A,2023-09-10
45552,432,430,WH_B,2023-10-10
45553,168,973,WH_C,2023-01-09
45554,43,966,WH_B,2023-04-13
45555,424,710,WH_C,2024-08-11
45556,496,86,WH_C,2023-07-10
45557,465,723,WH_A,2023-12-12
45558,76,194,WH_B,2024-08-24
45559,264,36,WH_B,2024-10-21
45560,410,337,WH_B,2023-06-11
45561,421,766,WH_B,2023-10-17
45562,426,354,WH_B,2024-05-05
45563,245,619,WH_A,2023-11-19
45564,62,204,WH_C,2024-11-25
45565,341,717,WH_B,2023-09-06
45566,397,6,WH_A,2024-05-23
45567,132,733,WH_A,2023-01-03
45568,337,277,WH_B,2024-04-15
45569,463,672,WH_B,2024-01-25
45570,21,101,WH_C,2024-07-04
45571,397,742,WH_C,2024-03-24
45572,135,482,WH_C,2024-06-20
45573,59,925,WH_A,2023-06-25
45574,396,828,WH_C,2024-11-09
45575,143,84,WH_A,2024-11-21
45576,235,366,WH_C,2024-03-05
45577,220,276,WH_A,2023-05-20
45578,186,451,WH_B,2023-04-03
45579,419,480,WH_C,2023-12-27
45580,43,599,WH_C,2024-06-19
45581,154,718,WH_B,2023-01-21
45582,82,176,WH_C,2023-02-25
45583,81,739,WH_B,2023-12-01
45584,480,926,WH_B,2023-10-05
45585,425,733,WH_C,2024-06-08
45586,169,94,WH_A,2023-06-26
45587,115,521,WH_C,2023-08-22
45588,355,246,WH_C,2023-08-19
45589,85,95,WH_C,2023-01-08
45590,96,509,WH_B,2023-04-16
45591,329,282,WH_B,2024-03-14
45592,128,676,WH_A,2024-06-24
45593,164,648,WH_C,2023-12-25
45594,37,459,WH_C,2024-09-17
45595,228,261,WH_A,2023-08-23
45596,55,363,WH_B,2023-08-07
45597,415,981,WH_A,2023-07-05
45598,194,477,WH_B,2023-07-29
45599,157,382,WH_C,2023-12-12
45600,442,643,WH_B,2023-05-09
45601,146,388,WH_C,2023-05-28
45602,53,590,WH_C,2023-12-03
45603,55,906,WH_A,2023-09-28
45604,466,371,WH_B,2023-05-07
45605,260,502,WH_A,2024-07-01
45606,78,563,WH_A,2024-03-12
45607,429,265,WH_B,2024-08-13
45608,214,534,WH_A,2023-05-25
45609,99,955,WH_A,2024-01-11
45610,28,149,WH_C,2024-07-08
45611,473,870,WH_C,2023-03-30
45612,111,833,WH_B,2023-06-08
45613,361,273,WH_C,2023-09-08
45614,318,13,WH_C,2023-01-25
45615,131,955,WH_B,2024-03-29
45616,148,261,WH_B,2024-11-16
45617,223,18,WH_B,2023-03-05
45618,422,18,WH_A,2023-05-23
45619,227,995,WH_A,2023-05-26
45620,483,746,WH_A,2024-06-12
45621,39,332,WH_B,2023-10-01
45622,335,729,WH_C,2024-02-23
45623,197,727,WH_B,2023-05-26
45624,166,751,WH_B,2023-02-20
45625,390,700,WH_B,2024-11-10
45626,187,464,WH_B,2024-01-31
45627,52,31,WH_A,2024-06-09
45628,396,621,WH_C,2024-04-06
45629,22,856,WH_C,2024-11-30
45630,491,146,WH_A,2024-05-08
45631,334,287,WH_A,2023-09-01
45632,193,466,WH_A,2024-04-14
45633,132,956,WH_B,2024-09-10
45634,46,394,WH_C,2024-11-18
45635,224,897,WH_A,2024-07-11
45636,89,297,WH_B,2023-04-26
45637,24,29,WH_B,2023-10-22
45638,471,892,WH_C,2023-12-02
45639,375,360,WH_A,2023-10-04
45640,266,947,WH_C,2024-11-11
45641,114,418,WH_A,2023-02-05
45642,113,32,WH_A,2024-07-16
45643,318,311,WH_A,2024-05-14
45644,396,454,WH_B,2024-11-18
45645,88,571,WH_A,2023-01-29
45646,69,32,WH_B,2023-12-15
45647,386,1,WH_A,2023-09-25
45648,268,694,WH_C,2023-04-05
45649,180,944,WH_B,2024-07-24
45650,220,918,WH_A,2024-01-09
45651,32,498,WH_A,2023-04-23
45652,166,841,WH_B,2023-11-17
45653,14,657,WH_B,2023-08-06
45654,329,147,WH_B,2023-08-05
45655,210,994,WH_C,2023-09-07
45656,260,673,WH_C,2023-05-07
45657,289,15,WH_B,2023-05-12
45658,119,376,WH_A,2023-07-28
45659,459,175,WH_C,2024-04-03
45660,281,712,WH_C,2024-07-15
45661,467,502,WH_C,2024-07-27
45662,271,515,WH_B,2023-03-31
45663,61,495,WH_B,2023-02-24
45664,296,634,WH_A,2024-02-19
45665,27,97,WH_A,2024-06-26
45666,189,710,WH_B,2024-05-19
45667,164,90,WH_C,2024-10-28
45668,443,428,WH_B,2023-03-20
45669,383,136,WH_C,2024-04-28
45670,78,951,WH_A,2023-10-22
45671,72,325,WH_B,2023-03-14
45672,169,218,WH_B,2024-03-11
45673,224,536,WH_C,2024-11-30
45674,486,274,WH_B,2024-10-02
45675,115,64,WH_B,2024-10-13
45676,27,476,WH_C,2024-05-26
45677,395,833,WH_C,2023-09-29
45678,86,48,WH_B,2024-08-07
45679,222,210,WH_B,2024-08-05
45680,334,393,WH_A,2023-09-04
45681,225,594,WH_C,2023-08-02
45682,270,660,WH_B,2023-12-13
45683,436,683,WH_B,2023-07-06
45684,296,852,WH_C,2023-01-18
45685,477,156,WH_B,2024-09-27
45686,259,974,WH_A,2023-03-06
45687,227,941,WH_A,2024-07-13
45688,199,873,WH_C,2023-11-17
45689,172,60,WH_A,2023-01-09
45690,291,354,WH_A,2023-04-18
45691,18,189,WH_A,2023-10-31
45692,130,462,WH_C,2024-06-05
45693,188,644,WH_A,2024-10-25
45694,233,130,WH_A,2023-10-29
45695,92,643,WH_B,2024-09-30
45696,235,960,WH_C,2023-08-05
45697,493,601,WH_B,2024-09-05
45698,138,39,WH_C,2023-09-09
45699,298,965,WH_A,2023-02-25
45700,355,412,WH_B,2024-06-16
45701,472,396,WH_B,2024-08-09
45702,137,328,WH_C,2024-08-10
45703,303,746,WH_C,2023-10-05
45704,98,840,WH_A,2024-05-28
45705,456,375,WH_B,2023-03-11
45706,40,325,WH_C,2024-06-15
45707,90,25,WH_A,2023-08-03
45708,258,88,WH_C,2024-07-22
45709,97,495,WH_B,2023-11-25
45710,9,484,WH_A,2023-03-29
45711,484,469,WH_C,2024-03-06
45712,241,215,WH_B,2023-08-17
45713,491,324,WH_A,2023-02-12
45714,376,830,WH_C,2023-02-21
45715,319,586,WH_B,2023-04-19
45716,445,629,WH_A,2023-12-06
45717,455,625,WH_A,2024-06-08
45718,165,12,WH_A,2024-06-13
45719,85,247,WH_A,2024-04-07
45720,250,426,WH_C,2023-03-03
45721,314,313,WH_C,2024-06-20
45722,420,792,WH_B,2023-08-28
45723,29,467,WH_B,2023-10-16
45724,300,63,WH_C,2024-07-20
45725,141,979,WH_C,2023-04-19
45726,362,739,WH_B,2023-08-30
45727,209,875,WH_B,2024-08-29
45728,28,44,WH_B,2024-07-09
45729,20,811,WH_C,2023-03-07
45730,166,956,WH_B,2023-06-25
45731,122,498,WH_A,2024-06-10
45732,194,25,WH_B,2024-05-14
45733,445,905,WH_C,2023-05-26
45734,132,800,WH_C,2023-11-06
45735,389,690,WH_A,2024-11-01
45736,86,759,WH_C,2024-08-08
45737,74,14,WH_C,2024-11-15
45738,190,994,WH_C,2024-06-09
45739,348,640,WH_A,2023-03-17
45740,70,833,WH_C,2024-10-19
45741,100,252,WH_B,2024-06-06
45742,471,806,WH_C,2024-08-26
45743,207,401,WH_C,2023-05-31
45744,28,238,WH_B,2023-09-07
45745,392,610,WH_A,2023-03-08
45746,391,263,WH_C,2024-06-10
45747,175,585,WH_B,2024-11-12
45748,178,773,WH_C,2023-11-11
45749,115,668,WH_C,2024-10-15
45750,499,744,WH_B,2023-12-03
45751,306,313,WH_B,2024-11-11
45752,197,828,WH_A,2024-06-02
45753,430,407,WH_C,2023-01-20
45754,283,293,WH_A,2024-01-12
45755,223,897,WH_C,2023-11-20
45756,241,408,WH_C,2023-05-08
45757,145,981,WH_A,2024-09-18
45758,114,431,WH_B,2023-01-11
45759,217,937,WH_C,2024-03-03
45760,470,238,WH_B,2023-12-26
45761,243,388,WH_A,2023-07-08
45762,175,895,WH_C,2023-04-03
45763,229,506,WH_A,2023-08-06
45764,443,712,WH_C,2023-07-29
45765,262,249,WH_C,2023-09-10
45766,122,59,WH_A,2023-03-27
45767,285,803,WH_A,2024-08-22
45768,322,466,WH_A,2023-06-19
45769,223,805,WH_A,2023-08-30
45770,282,119,WH_B,2023-03-23
45771,202,721,WH_C,2024-08-23
45772,45,359,WH_C,2023-09-09
45773,367,630,WH_B,2024-09-23
45774,34,84,WH_B,2024-05-05
45775,184,393,WH_C,2024-06-03
45776,297,874,WH_B,2023-11-16
45777,362,845,WH_B,2023-02-20
45778,140,225,WH_A,2023-05-13
45779,428,303,WH_C,2023-10-26
45780,161,579,WH_A,2023-03-19
45781,23,961,WH_C,2024-04-07
45782,451,722,WH_B,2023-05-20
45783,22,950,WH_B,2024-11-12
45784,85,150,WH_C,2024-07-09
45785,105,363,WH_A,2024-09-06
45786,262,244,WH_B,2023-10-10
45787,280,303,WH_B,2023-05-16
45788,329,427,WH_B,2024-02-15
45789,322,721,WH_C,2023-12-18
45790,148,317,WH_B,2023-07-16
45791,256,102,WH_C,2023-04-04
45792,178,280,WH_A,2023-04-08
45793,327,868,WH_B,2024-01-22
45794,316,721,WH_C,2023-06-05
45795,379,789,WH_C,2024-08-16
45796,110,928,WH_B,2023-11-28
45797,218,65,WH_C,2023-06-14
45798,186,966,WH_B,2023-08-09
45799,143,557,WH_C,2024-02-05
45800,292,703,WH_C,2024-07-21
45801,19,109,WH_C,2023-10-12
45802,200,387,WH_A,2023-11-04
45803,417,238,WH_B,2023-07-18
45804,327,524,WH_B,2024-02-04
45805,66,42,WH_A,2024-02-10
45806,166,346,WH_B,2024-09-30
45807,445,305,WH_C,2024-03-31
45808,112,534,WH_C,2023-07-28
45809,284,418,WH_B,2023-04-24
45810,354,304,WH_C,2024-09-02
45811,13,851,WH_B,2024-06-28
45812,18,604,WH_A,2024-04-06
45813,49,129,WH_A,2023-01-11
45814,344,773,WH_A,2023-01-05
45815,53,674,WH_A,2024-07-09
45816,276,373,WH_B,2024-11-03
45817,285,998,WH_B,2024-04-23
45818,274,399,WH_B,2023-08-18
45819,77,155,WH_C,2024-05-11
45820,478,813,WH_C,2023-08-12
45821,450,656,WH_C,2024-06-06
45822,349,950,WH_C,2024-04-02
45823,417,192,WH_B,2024-08-12
45824,333,813,WH_A,2023-04-07
45825,112,663,WH_A,2024-08-22
45826,306,266,WH_B,2023-10-20
45827,351,798,WH_B,2024-07-12
45828,345,500,WH_C,2024-01-04
45829,498,638,WH_C,2023-07-07
45830,320,249,WH_B,2024-05-28
45831,202,755,WH_C,2024-04-21
45832,135,575,WH_B,2024-03-03
45833,48,234,WH_A,2023-03-23
45834,44,154,WH_A,2023-05-14
45835,100,947,WH_B,2024-07-23
45836,291,67,WH_A,2024-02-13
45837,63,740,WH_A,2024-10-07
45838,59,329,WH_A,2024-09-06
45839,480,551,WH_C,2023-02-02
45840,123,122,WH_C,2024-09-26
45841,470,125,WH_C,2023-04-04
45842,256,854,WH_B,2023-04-27
45843,172,13,WH_A,2023-11-28
45844,63,95,WH_B,2024-01-12
45845,448,266,WH_B,2024-11-15
45846,459,288,WH_C,2023-09-08
45847,269,268,WH_A,2023-07-17
45848,77,200,WH_B,2023-07-04
45849,183,54,WH_C,2024-03-11
45850,372,905,WH_C,2023-07-13
45851,382,983,WH_A,2023-06-16
45852,238,580,WH_C,2023-06-30
45853,435,771,WH_C,2024-03-15
45854,131,732,WH_B,2023-02-24
45855,467,989,WH_B,2023-08-08
45856,337,393,WH_C,2024-01-14
45857,287,612,WH_C,2024-06-07
45858,120,340,WH_A,2023-09-29
45859,291,557,WH_C,2024-02-16
45860,10,270,WH_C,2023-05-29
45861,483,962,WH_B,2024-11-26
45862,427,879,WH_A,2024-08-15
45863,58,519,WH_B,2023-03-02
45864,447,920,WH_B,2023-12-16
45865,489,12,WH_C,2023-02-07
45866,494,997,WH_C,2024-11-23
45867,341,413,WH_A,2023-09-01
45868,305,686,WH_B,2023-07-01
45869,84,461,WH_A,2024-07-12
45870,411,570,WH_C,2023-12-28
45871,427,577,WH_C,2023-10-09
45872,490,339,WH_A,2024-11-27
45873,413,543,WH_B,2024-08-20
45874,196,887,WH_B,2023-03-23
45875,420,574,WH_A,2024-11-24
45876,235,732,WH_B,2023-02-18
45877,57,604,WH_C,2023-07-26
45878,323,783,WH_B,2023-03-18
45879,440,227,WH_B,2024-10-15
45880,455,404,WH_A,2024-10-28
45881,149,446,WH_A,2024-01-08
45882,225,474,WH_B,2023-10-31
45883,243,593,WH_B,2024-05-11
45884,331,463,WH_C,2023-03-03
45885,180,401,WH_A,2023-11-23
45886,224,744,WH_A,2024-09-18
45887,128,793,WH_B,2024-04-22
45888,354,299,WH_B,2023-11-10
45889,406,45,WH_C,2024-04-26
45890,83,398,WH_C,2024-06-19
45891,135,277,WH_A,2024-02-20
45892,351,448,WH_C,2024-07-31
45893,55,578,WH_B,2023-11-21
45894,318,200,WH_B,2024-08-12
45895,218,921,WH_A,2023-05-10
45896,127,81,WH_B,2024-03-17
45897,5,104,WH_C,2023-12-22
45898,130,690,WH_A,2024-09-23
45899,346,573,WH_A,2024-04-12
45900,256,419,WH_B,2024-04-26
45901,467,613,WH_C,2023-07-30
45902,370,114,WH_A,2023-08-14
45903,46,927,WH_A,2023-07-26
45904,68,733,WH_B,2024-03-15
45905,42,844,WH_A,2024-06-09
45906,236,31,WH_B,2023-05-24
45907,421,280,WH_A,2024-05-15
45908,33,835,WH_C,2023-01-13
45909,382,914,WH_A,2024-01-05
45910,378,546,WH_B,2024-05-29
45911,87,161,WH_B,2023-05-05
45912,377,20,WH_A,2024-07-29
45913,84,129,WH_C,2023-03-01
45914,331,643,WH_C,2024-03-01
45915,54,312,WH_C,2023-09-15
45916,241,859,WH_A,2024-03-26
45917,363,743,WH_C,2023-06-25
45918,192,56,WH_C,2024-10-11
45919,154,946,WH_C,2023-06-11
45920,333,537,WH_C,2024-03-29
45921,39,698,WH_C,2023-04-26
45922,419,817,WH_A,2023-03-15
45923,107,532,WH_C,2024-11-13
45924,143,764,WH_B,2024-02-04
45925,4,376,WH_A,2024-05-25
45926,222,613,WH_B,2024-01-09
45927,80,666,WH_C,2023-09-04
45928,324,420,WH_C,2023-06-02
45929,148,822,WH_C,2024-06-30
45930,489,65,WH_B,2023-12-22
45931,162,156,WH_C,2024-09-11
45932,70,991,WH_B,2024-01-01
45933,433,285,WH_C,2024-03-25
45934,485,268,WH_A,2024-06-27
45935,474,147,WH_B,2023-12-11
45936,123,650,WH_B,2023-08-30
45937,177,312,WH_C,2024-11-16
45938,125,328,WH_C,2023-05-09
45939,129,931,WH_C,2024-05-11
45940,284,731,WH_B,2023-04-02
45941,194,439,WH_B,2023-05-17
45942,419,243,WH_A,2023-12-18
45943,18,529,WH_C,2024-08-23
45944,420,137,WH_B,2023-08-09
45945,426,879,WH_C,2023-03-12
45946,416,651,WH_A,2023-09-16
45947,252,743,WH_B,2024-07-21
45948,421,227,WH_A,2023-06-23
45949,338,139,WH_B,2024-08-06
45950,144,124,WH_A,2024-11-30
45951,461,820,WH_A,2024-08-17
45952,436,285,WH_A,2023-01-03
45953,57,581,WH_A,2023-02-24
45954,326,326,WH_B,2023-05-14
45955,197,12,WH_C,2024-02-04
45956,227,679,WH_C,2023-07-20
45957,109,852,WH_B,2024-11-14
45958,295,675,WH_B,2024-08-22
45959,26,609,WH_A,2023-10-07
45960,44,891,WH_A,2023-08-06
45961,89,198,WH_B,2024-03-01
45962,87,687,WH_B,2023-01-12
45963,111,0,WH_A,2023-09-25
45964,51,573,WH_A,2024-04-16
45965,104,599,WH_B,2024-01-06
45966,457,445,WH_C,2024-05-12
45967,320,576,WH_A,2024-01-18
45968,120,893,WH_A,2024-01-19
45969,409,851,WH_C,2024-02-15
45970,143,622,WH_B,2023-08-04
45971,131,761,WH_B,2024-01-07
45972,230,850,WH_C,2024-10-04
45973,81,923,WH_B,2024-05-29
45974,164,691,WH_A,2024-07-09
45975,87,752,WH_B,2023-09-17
45976,315,917,WH_A,2023-06-10
45977,470,636,WH_B,2024-11-06
45978,500,132,WH_A,2024-01-06
45979,335,0,WH_A,2024-05-24
45980,450,599,WH_B,2023-10-06
45981,213,186,WH_A,2024-04-08
45982,487,872,WH_B,2024-08-28
45983,215,22,WH_B,2023-05-30
45984,260,166,WH_C,2024-02-28
45985,108,930,WH_B,2023-06-07
45986,109,327,WH_C,2023-09-17
45987,71,872,WH_A,2024-06-30
45988,4,8,WH_C,2024-06-29
45989,386,381,WH_C,2023-11-14
45990,443,567,WH_C,2024-06-09
45991,356,740,WH_B,2024-01-17
45992,184,623,WH_B,2024-08-15
45993,306,727,WH_C,2023-03-20
45994,210,209,WH_B,2023-11-06
45995,419,93,WH_C,2024-02-03
45996,96,338,WH_C,2024-11-06
45997,322,322,WH_C,2023-10-05
45998,477,827,WH_B,2024-05-04
45999,221,166,WH_B,2024-06-22
46000,143,225,WH_C,2023-07-16
46001,17,67,WH_B,2024-03-18
46002,154,446,WH_B,2023-03-10
46003,472,61,WH_C,2024-11-18
46004,17,165,WH_A,2023-06-17
46005,202,606,WH_A,2023-01-07
46006,8,233,WH_A,2024-06-08
46007,455,80,WH_B,2023-06-15
46008,86,30,WH_B,2023-10-13
46009,462,730,WH_A,2023-05-21
46010,295,365,WH_C,2024-09-28
46011,379,867,WH_C,2023-03-25
46012,461,230,WH_C,2023-08-17
46013,29,199,WH_B,2023-09-11
46014,441,838,WH_C,2023-11-24
46015,44,117,WH_C,2023-12-02
46016,153,642,WH_A,2023-05-07
46017,130,723,WH_C,2024-09-16
46018,294,914,WH_A,2023-07-28
46019,398,174,WH_B,2024-10-01
46020,432,112,WH_B,2024-06-24
46021,469,23,WH_B,2023-08-02
46022,40,441,WH_A,2024-10-17
46023,31,326,WH_C,2023-05-22
46024,159,741,WH_C,2023-02-17
46025,303,474,WH_B,2023-05-13
46026,303,922,WH_C,2024-02-02
46027,133,59,WH_A,2024-10-06
46028,7,422,WH_A,2024-08-31
46029,365,72,WH_B,2023-12-12
46030,137,413,WH_A,2024-04-16
46031,128,44,WH_C,2023-08-11
46032,174,735,WH_B,2024-11-25
46033,324,643,WH_C,2023-06-09
46034,458,682,WH_C,2023-05-28
46035,110,314,WH_C,2024-08-11
46036,434,722,WH_C,2023-10-31
46037,470,912,WH_A,2024-03-26
46038,304,940,WH_B,2023-02-14
46039,64,926,WH_A,2023-03-12
46040,99,525,WH_A,2023-07-15
